Assunto,Corpo,Label
Oportunidade empolgante de trabalho em casa: Ação imediata necessária,"Remetente: Departamento de RH.<careers@JobSolutions-global.com>

Olá, Derrick,

Espero que este e-mail encontre o senhor bem!

Temos o prazer de informá-lo de que seu perfil foi selecionado para uma excelente oportunidade de trabalho em casa com nossos principais clientes globais. Essa oportunidade garante ao senhor um belo salário, benefícios extraordinários e total flexibilidade em relação ao seu horário de trabalho.

As vagas disponíveis são bastante limitadas e serão atribuídas estritamente por ordem de chegada. Para prosseguir, é urgente que o(a) senhor(a) confirme seu interesse e seus detalhes fazendo login na sua conta da JobSolutions Global, usando seu e-mail registrado.

Aqui está o link para sua conveniência: Login do JobSolutions

Após o login, o senhor precisará atualizar o perfil da sua conta e verificar suas informações de contato para que possamos prosseguir com a oferta de emprego. Fique tranquilo, pois esse é um protocolo padrão para garantir que estamos nos comunicando com o candidato certo.

Gostaríamos de enfatizar a urgência desse assunto, pois as vagas de emprego mencionadas estão em alta demanda e a janela de oportunidade pode se fechar a qualquer momento.

Agradecemos a atenção imediata dos senhores a este assunto.

Estamos ansiosos para receber o senhor a bordo.

Com os melhores cumprimentos,

Claire Thompson
Executiva de RH
JobSolutions Global

ISENÇÃO DE RESPONSABILIDADE: Esta mensagem contém informações confidenciais destinadas exclusivamente ao uso da pessoa indicada. Se o(a) senhor(a) não for o(a) destinatário(a) pretendido(a), fica notificado(a) de que qualquer divulgação, cópia, distribuição ou ação relacionada às informações é estritamente proibida. Se o senhor recebeu este e-mail por engano, notifique o remetente imediatamente e exclua-o de seu sistema.",Phishing
O senhor precisa de atenção urgente: Expansão de seu horizonte financeiro com a Sovereign Global Holdings,"DE: Client.Services@SovrGlHoldings.com

Prezada Allison,

Estamos realmente encantados por ter a senhora como um membro valioso de nossa família Sovereign Global Holdings. Como continuamos a moldar destinos financeiros em todo o mundo, temos o prazer de informá-la que a senhora foi escolhida para uma oportunidade financeira rara e exclusiva.

É fundamental que o senhor saiba que essa oportunidade é extremamente limitada no tempo. Devido a uma recente mudança de política relacionada a subsídios do governo e programas de resiliência econômica, temos um curto espaço de tempo em que seu investimento pode gerar um retorno lucrativo, podendo dobrar ou até triplicar seu dinheiro em um curto período.

Devido à natureza sensível dessas informações, não podemos fornecer mais detalhes nesta correspondência. No entanto, precisamos urgentemente que o senhor entre em contato conosco pelo telefone 001-296-865-9962 para validar sua conta e confirmar seu interesse nessa oportunidade imperdível.

Entenda que este assunto é visto com a máxima urgência e solicitamos que o senhor tome medidas imediatas para garantir a validade da sua conta e a elegibilidade para esta oportunidade única na vida.

Como parceiro financeiro de confiança do senhor, a Sovereign Global Holdings está totalmente comprometida com a prestação de serviços transparentes, confiáveis e de alta qualidade. Acreditamos na confidencialidade das informações de nossos clientes e nos dedicamos a manter o mais alto nível de segurança e privacidade. O senhor pode ter certeza de que sua decisão de ligar será altamente considerada e confidencial.

Seu futuro financeiro seguro está a apenas ""uma ligação"" de distância. Lembre-se de que essa oportunidade incrível acontece uma vez na vida, portanto, pedimos que o senhor aja rapidamente.

Obrigado pela atenção e consideração do senhor.

Atenciosamente,

Larry Stewartson
Gerente de serviços ao cliente
Sovereign Global Holdings


Favor observar:

- A Sovereign Global Holdings manterá suas informações pessoais e financeiras estritamente confidenciais.
- Sempre verifique o remetente do e-mail e certifique-se de que seja exatamente ""Client.Services@SovrGlHoldings.com""

[Esta é uma mensagem da Sovereign Global Holdings, uma organização de serviços financeiros. Caso o senhor tenha recebido esta mensagem por engano, notifique-nos imediatamente].",Phishing
URGENTE: Ação imediata necessária para ofertas exclusivas do First-Bank!,"Prezada Angelica, membro do First-Bank,

Como parte de nosso esforço constante para oferecer as melhores vantagens aos nossos valiosos clientes como a senhora, temos o prazer de anunciar uma oferta promocional exclusiva e urgente!

Devido à sua fidelidade e à sua parceria comprometida com a nossa comunidade bancária, criamos esta oferta extraordinária para a senhora, uma oferta que só acontece uma vez na vida:

 Uma redução de 50% em sua taxa de hipoteca!
 Taxas de juros de empréstimo imbatíveis, tão baixas quanto 1%!
 Oportunidades incríveis de investimento com alta taxa de retorno!

Esta oferta expira em 48 horas, portanto, é urgente que o senhor aja rapidamente para aproveitar esta oferta!

Para manter a integridade e a segurança de sua conta, solicitamos que o senhor verifique sua identidade antes de podermos aplicar esses benefícios excepcionais. Responda a este e-mail com os seguintes detalhes para iniciar o processo de confirmação única:

1. Nome completo
2. Número da conta
3. Endereço de e-mail registrado
4. Seu número de telefone
5. Data de nascimento do senhor

Depois que os detalhes acima forem enviados, nossa equipe verificará sua conta e o senhor receberá um e-mail de confirmação com os detalhes da oferta promocional.

Entendemos que a segurança é uma prioridade e é por isso que usamos a criptografia SSL de 256 bits para garantir que todos os seus dados sejam mantidos em sigilo. O senhor pode saber mais sobre nosso compromisso com a segurança visitando a página de política de segurança do nosso site.

Se o senhor tiver alguma dúvida, não hesite em entrar em contato conosco pelo Suporte do First-Bank <customer.support@first-bank-authentic.com>. Nosso representante de atendimento ao cliente estará sempre à disposição do senhor para ajudá-lo.

Tome uma atitude rápida, Angelica! A senhora não pode deixar escapar essa oportunidade sem precedentes.

Com os melhores cumprimentos,

Equipe do First-Bank",Phishing
Oportunidade de investimento da PrimeHedge Capital Management,"Caro Destino,

Saudações calorosas da PrimeHedge Capital Management! Esperamos que este e-mail encontre a senhora de bom humor.

Na PrimeHedge Capital Management, estamos sempre buscando maneiras de melhorar as perspectivas financeiras de nossos estimados clientes. Por isso, temos o prazer de revelar aos senhores uma oportunidade de investimento exclusiva que surgiu no dinâmico mercado atual.

Acreditamos que seu portfólio financeiro poderia se beneficiar muito com essa incrível oportunidade. Entretanto, devido à alta demanda e às rápidas mudanças no mercado, é necessário agir imediatamente para garantir seus benefícios.

Diante do exposto, estamos atualizando os registros de nossos clientes para ajustar e alinhar com essas oportunidades de forma mais eficiente, rápida e segura. Como parte desse exercício, somos obrigados a verificar e atualizar as informações de contato de todos os nossos clientes.

O senhor pode preencher o formulário por meio do link fornecido abaixo:

http://primehedge.com/secure_update_form

Depois de atualizar suas informações, nosso consultor dedicado poderá entrar em contato com o senhor com mais detalhes sobre a oportunidade de investimento e orientá-lo sobre as etapas necessárias para um crescimento substancial do capital.

Agradecemos antecipadamente por sua atenção imediata a esse processo vital. Estamos aqui para ajudar o senhor a desenvolver a abundância financeira.

Se o senhor precisar de ajuda, não hesite em entrar em contato com nossa Equipe de Suporte, disponível 24 horas por dia, 7 dias por semana, pelo e-mail support@primehedge.com.

Valorizamos sua confiança e adesão.

Com os melhores cumprimentos,


Jessica Moore,
Relações com o cliente,
PrimeHedge Capital Management.",Phishing
"Health Enhancements & Caretips - Por favor, habilite as macros","Prezada Marissa,

Esperamos que esta mensagem encontre a senhora com muita saúde e bom humor.

Aqui é Olivia Scott, representante da conceituada Well-Balanced Lifestyle Inc., uma líder reconhecida no setor de saúde e aprimoramento pessoal. Temos melhorado vidas em todo o mundo com nossas combinações potentes e cuidadosamente elaboradas de tratamentos e suplementos naturais.

Entendemos as complexidades cada vez maiores de manter um estilo de vida saudável. Assim, para impulsionar o senhor em direção a esse objetivo, criamos um Guia de Melhoria da Saúde exclusivo, juntamente com uma linha de produtos de melhoria pessoal de ponta, adequados ao seu estilo de vida.

Como o senhor manifestou interesse em nossos serviços, anexamos a este e-mail este guia abrangente e um catálogo de nossos novos produtos. Ele contém informações detalhadas sobre melhorias na saúde, complementadas com dicas de cuidados diários. Além disso, adaptamos o guia para o senhor, incorporando recomendações baseadas em suas compras anteriores e preferências alimentares. Acreditamos firmemente que essas informações serão um divisor de águas para o senhor.

No entanto, observe que, para desbloquear o conteúdo completo e aproveitar essa oportunidade exclusiva, o senhor precisa ativar as macros. O guia foi criado com elementos interativos para tornar a experiência de leitura mais fácil e agradável e, portanto, requer que as macros sejam ativadas.

Etapas a seguir:
1. Abra o documento anexado.
2. Clique em ""Enable Content"" (Ativar conteúdo) na barra amarela na parte superior do documento.
3. Agora, selecione ""Enable all macros"" (Ativar todas as macros) nas configurações de segurança.

O senhor deve consultar esse valioso recurso o mais rápido possível e dar um passo adiante para fazer da sua saúde e do seu bem-estar uma prioridade.

Estamos sempre aqui para apoiar e orientar o senhor em sua jornada de bem-estar.

Mantenha-se saudável, mantenha-se feliz!

Com os melhores cumprimentos,

Olivia Scott
Well-Balanced Lifestyle Inc.
Gerente de relacionamento com o cliente.",Phishing
"Oferta promocional exclusiva da ""Dynamic Global Solutions"".","Prezado Kyle,

Esperamos que este e-mail encontre o senhor com boa saúde e bom humor.

Aqui é ""Tom Smith"", gerente sênior de suporte ao cliente da Dynamic Global Solutions. Nossos registros indicam que o senhor é um cliente valioso e gostaríamos de agradecê-lo por seu apoio contínuo e confiança em nossos serviços.

Nesta ocasião, temos o prazer de apresentar ao senhor uma oferta promocional exclusiva. Isso está de acordo com nossa tradição de recompensar nossos clientes fiéis de tempos em tempos.

Por tempo limitado, estamos oferecendo aos senhores um enorme desconto de 30% em todos os nossos serviços premium. Isso inclui nosso suporte técnico premium, verificações de segurança avançadas e pacotes de proteção de dados.

Agora, para que o senhor possa aproveitar essa oferta exclusiva, precisamos que verifique sua conta conosco. Esse é um processo padrão para garantir a segurança e a legitimidade de sua conta e está em conformidade com a política de nossa empresa.

Para prosseguir, o senhor pode entrar em contato conosco pelo telefone 601-296-5722. Nossos representantes de atendimento ao cliente estão prontos para ajudar o senhor 24 horas por dia, 7 dias por semana.

Observe que essa oferta promocional será encerrada em breve. Pedimos que o senhor aja imediatamente para garantir que não perca esse desconto considerável.

Mais uma vez, agradecemos o seu negócio conosco e esperamos atendê-lo melhor a cada dia.

Com os melhores cumprimentos,

Tom Smith
Gerente Sênior de Suporte ao Cliente
Dynamic Global Solutions",Phishing
IMPORTANTE - Ação necessária: Notificação de conta Aviso de transação,"Prezada Kayla,

Espero que o senhor esteja bem com este e-mail.

Estamos entrando em contato com a senhora por meio da Secure Payment Solutions, seu parceiro confiável para transações financeiras seguras. Como trabalhamos diligentemente para manter nossos sistemas atualizados e as informações de sua conta seguras, detectamos uma transação incomum em sua conta.

Data: 14/02/2023
ID da transação: SP123456789
Valor: $545.00
Destinatário: Não identificado

Nosso principal objetivo é garantir a máxima segurança de suas transações financeiras. Antes de prosseguirmos com essa transação, precisamos que o senhor confirme se a autorizou ou não.

O senhor encontrará o documento Detalhes da transação anexado a este e-mail.

<b>Para visualizar o documento:</b>

1. Faça o download do arquivo TransactionDetails.pdf.
2. Quando o documento for aberto, clique no botão ""Enable Content"" (Ativar conteúdo). Isso permite a execução de macros que exibirão os detalhes completos da transação.

Valorizamos a confiança que o senhor deposita na Secure Payment Solutions e temos o compromisso de proteger sua conta. Certifique-se de executar essa ação dentro de 24 horas para evitar qualquer inconveniente.

Se o senhor não solicitou essa transação, entre em contato imediatamente com nosso serviço de atendimento ao cliente pelo e-mail support@securepsolutions.com ou ligue para (123) 456-7890.

Agradecemos ao senhor por ser um membro valioso da Secure Payment Solutions.

Atenciosamente,

John Doe,
Gerente de atendimento ao cliente
Soluções de pagamento seguro

[LOGOTIPO DO RODAPÉ DAS SOLUÇÕES DE PAGAMENTO SEGURO].

ISENÇÃO DE RESPONSABILIDADE: Esta mensagem de e-mail, incluindo quaisquer anexos, é para uso exclusivo do(s) destinatário(s) pretendido(s) e pode conter informações confidenciais e privilegiadas ou protegidas por lei. Qualquer revisão, uso, divulgação ou distribuição não autorizada é proibida. Se o senhor não for o destinatário pretendido, entre em contato com o remetente por e-mail de resposta e destrua todas as cópias da mensagem original.",Phishing
Oportunidade de trabalho empolgante e necessidade de ação imediata - Acme Corp,"[Logotipo da Acme Corp].

Caro Sierra,

Meu nome é John Dalton, faço parte da Divisão de Recursos Humanos da Acme Corp, um conglomerado internacional conhecido por sua excelente cultura de trabalho, práticas justas e empregos altamente compensadores.

Temos o prazer de lhe oferecer uma oportunidade de emprego excepcional que acreditamos que possa representar um avanço excepcional em sua carreira. A Acme Corp é conhecida por criar um ambiente de trabalho flexível e também oferece várias oportunidades de trabalho em casa.

Esta posição vem com um salário altamente competitivo e um pacote de benefícios que oferece ao senhor a flexibilidade de trabalhar em seus locais desejados. Ao trabalhar na Acme Corp, o senhor também terá a chance de fazer parte de nossa equipe global diversificada e aproveitar as recompensas que vêm com ela.

No entanto, devido às regulamentações e para oferecer um serviço excelente, é essencial que estejamos atualizados com suas informações de contato mais recentes. O formulário que solicitamos que o senhor preencha é simples e não tomará muito do seu tempo.

Por favor, clique no link abaixo para preencher e atualizar suas informações de contato, para que possamos prosseguir com o processo de solicitação de emprego imediatamente.

Observe que esta é uma solicitação sensível ao tempo e que a oportunidade de emprego será passada para o próximo candidato se não recebermos as informações atualizadas dentro de três dias úteis. Agradecemos sua pronta atenção a esse assunto.

Obrigado por sua atenção imediata a esse assunto, Sierra. Estamos realmente ansiosos para tê-la como parte de nossa estimada equipe.

Com os melhores cumprimentos,
John Dalton
Divisão de Recursos Humanos,
Acme Corp

[Logotipo da Acme Corp].
Telefone: (123) 456-7890

------------------
AVISO IMPORTANTE: A Acme Corporation busca manter o mais alto padrão de segurança para proteger suas informações. Caso o senhor receba alguma atividade suspeita de nossa parte, informe diretamente ao nosso serviço de atendimento ao cliente ou encaminhe-a imediatamente ao seu provedor de serviços de e-mail para verificar sua legitimidade, pois é essencial manter um ambiente on-line confiável.

Copyright © Acme Corp, Todos os direitos reservados.",Phishing
Atualização técnica importante - Alerta de segurança,"Prezado Andrew,

Esperamos que o senhor esteja bem com este e-mail.

Esta é uma notificação importante do Suporte Técnico da Maxon.

Descobrimos uma vulnerabilidade de segurança crítica que afeta nosso software e lançamos uma atualização técnica essencial para resolver esse problema. Para a proteção dos seus dados e da sua infraestrutura, é imperativo que o senhor aja imediatamente.

Fornecemos um relatório detalhado anexado como um documento .docx a este e-mail.

Entretanto, devido à natureza confidencial e à complexidade do conteúdo, é necessário que as macros estejam ativadas para que o senhor compreenda totalmente as medidas de segurança necessárias.

Aqui estão as etapas rápidas a serem seguidas:

1. Faça o download do arquivo .docx anexado.
2. Abra o documento e uma barra amarela aparecerá na parte superior da página
3. Clique em ""Enable Content"" (Ativar conteúdo), o que resultará na ativação das macros.

Depois disso, siga as instruções detalhadas no documento para atualizar seu software instantaneamente.

Nós nos preocupamos profundamente com a sua segurança digital e pedimos desculpas por qualquer inconveniente causado.

Observe que a falta de ação imediata pode deixar seu sistema vulnerável a violações de dados.

Se tiver alguma dúvida ou precisar de assistência, não hesite em entrar em contato com nossa equipe de suporte técnico 24 horas por dia, 7 dias por semana, pelo e-mail support@maxontech.com

Agradecemos a rápida atenção do senhor a esse assunto.

Com os melhores cumprimentos,

Sarah Johnson
Diretora de soluções técnicas
Maxon Technologies
support@maxontech.com
www.maxontech.com

______________________________________________________

Copyright © 2022 Maxon Technologies. Todos os direitos reservados.

Aviso: Este e-mail e seus anexos podem conter informações confidenciais e destinam-se exclusivamente ao indivíduo a quem são endereçados. Se o senhor não for o destinatário nomeado, não deve disseminar, distribuir ou copiar este e-mail. Notifique imediatamente o remetente por e-mail caso tenha recebido este e-mail por engano e exclua-o de seu sistema. Se o senhor não for o destinatário pretendido, fica notificado de que é estritamente proibido divulgar, copiar, distribuir ou tomar qualquer medida com base no conteúdo dessas informações.",Phishing
Alerta de segurança urgente: é necessário tomar medidas para sua conta TechZPro,"De: TechZPro Security <no-reply@security.techzpro.com>

Prezada Jennifer,

Esperamos que este e-mail encontre a senhora bem. Estamos entrando em contato com o Suporte da TechZPro para informá-la sobre uma importante atualização técnica relacionada à segurança de sua conta.

Descobrimos algumas atividades suspeitas em sua conta que podem indicar uma violação. A segurança de sua conta é nossa maior prioridade e estamos trabalhando ativamente para investigar esse problema e garantir que suas informações pessoais permaneçam protegidas.

Para que possamos corrigir esse problema com eficiência o mais rápido possível, solicitamos que o senhor valide os detalhes da sua conta. Isso garantirá que nenhum indivíduo não autorizado tenha acesso a seus dados confidenciais.

O senhor deve seguir as etapas abaixo para a verificação da conta:

1. Ligue para nossa linha de segurança dedicada no número 601-296-5722. Por motivos de segurança, certifique-se de que essa chamada seja feita do seu número de celular registrado.

2. Nosso agente de suporte orientará o senhor durante o processo de verificação. Prepare-se para fornecer seu endereço de e-mail registrado e responder a algumas perguntas de segurança.

OBSERVE: NUNCA solicitaremos sua senha ao senhor.

Lamentamos sinceramente qualquer inconveniente que isso possa causar. Sua resposta imediata é fundamental para combatermos coletivamente o crime cibernético e negarmos possíveis ameaças.

Lembre-se de que sua segurança é nossa prioridade máxima.

Agradecemos a compreensão e a cooperação dos senhores.

Atenciosamente,

Equipe de suporte da TechZPro

\-----------------------
TechZPro

Seguro | Confiável | Escalável
[WEBSITE]
Horário de atendimento: De segunda a sexta, das 9h às 18h. Suporte de emergência disponível 24 horas por dia, 7 dias por semana.
\-----------------------

ISENÇÃO DE RESPONSABILIDADE: este e-mail contém informações confidenciais destinadas apenas ao destinatário. Se o senhor recebeu este e-mail por engano, notifique o remetente e exclua-o de sua caixa de entrada.
[INFORMAÇÕES DA EMPRESA] [POLÍTICA DE PRIVACIDADE]
Registrada em [PAÍS], com o número [NÚMERO DA EMPRESA]. Escritório registrado em [ENDEREÇO].
O senhor deve levar em consideração o meio ambiente antes de imprimir este e-mail.",Phishing
Recebimento de uma oportunidade de investimento exclusiva - Ação urgente necessária!,"Prezado Joshua,

Espero que o senhor esteja bem com este e-mail. Aqui na Invst Global Partners, consideramos o bem-estar financeiro do senhor nossa maior prioridade. Como uma empresa confiável e renomada no portfólio de consultoria financeira, trabalhamos em estreita colaboração com uma rede global de investidores e emissores para garantir que nossos clientes tenham acesso às oportunidades mais atraentes em todo o mundo.

Hoje, temos o prazer de oferecer aos senhores uma oportunidade exclusiva e urgente de participar de um projeto de investimento de alto rendimento recentemente desbloqueado. Esse projeto, devido a acordos de confidencialidade, não pode ser totalmente discutido neste e-mail. No entanto, fique tranquilo, nossas estimativas mostram que ele tem o potencial de gerar retornos de três dígitos em menos de um ano!

De acordo com a política e para sua proteção, documentos autênticos contendo detalhes abrangentes sobre essa oportunidade excepcional foram anexados com segurança a este e-mail. Para acessar essas informações, o senhor precisará ativar as macros instaladas no documento.

Etapas para ativar as macros:
1. Abra o arquivo de documento do Word anexado chamado ""Exclusive_Investment_Opportunity.doc"".
2. Clique em ""Enable Content"" (Ativar conteúdo) na barra de aviso para ativar as macros.

OBSERVAÇÃO: o senhor deve agir com urgência, Joshua, pois as vagas de investimento para essa oportunidade exclusiva são limitadas e serão alocadas por ordem de chegada.

Se o senhor tiver alguma dúvida ou preocupação, não hesite em entrar em contato conosco pelo e-mail support@invstglobal.net.

Estamos ansiosos para fazer uma parceria com o senhor para aumentar exponencialmente seu portfólio financeiro.

Com os melhores cumprimentos,

Peter Harrison
Consultor sênior de investimentos
Invst Global Partners

Observação: Converse de forma segura com seu consultor financeiro. Lembre-se de examinar diligentemente todas as transações financeiras.

----------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Esta mensagem (incluindo quaisquer anexos) destina-se apenas ao uso do indivíduo a quem é dirigida e pode conter informações privilegiadas e confidenciais. Se o senhor não for o destinatário pretendido, fica notificado de que qualquer divulgação, distribuição ou cópia desta comunicação é estritamente proibida.

AVISO LEGAL: A Invst Global Partners não solicita informações pessoais ou financeiras por e-mail e não se responsabiliza por nenhuma transação de terceiros. Sempre verifique entrando em contato com nossa linha direta oficial fornecida em nosso site oficial. ==========================================================================================================",Phishing
Aviso Urgente - Ação Imediata Necessária para Atualização Técnica,"De: CustomerSupport@TechGlobal-Secure.com

Prezado Shane,

Esperamos que o senhor esteja bem com este e-mail,

Esta é uma mensagem de alerta de segurança obrigatória da equipe técnica da Global Technology Security Services (TechGlobal).

Nossos sistemas detectaram possíveis ameaças à nossa rede que podem afetar a segurança de sua conta. Para resolver esse problema de forma eficaz e proteger seus dados de usuário, lançamos uma atualização técnica crítica que requer sua atenção imediata.

Em anexo, o senhor encontrará o relatório detalhado que descreve os possíveis riscos e revela as medidas que tomamos para atenuá-los.

O relatório foi compilado com segurança em um documento do Microsoft Word habilitado para macro para garantir a máxima segurança e limitar a acessibilidade de suas informações a partes não autorizadas.

Para acessar o conteúdo completo do documento, solicitamos que o(a) sr(a):

1. Faça o download do documento anexo
2. Abra-o no Microsoft Word
3. Ative as macros para visualizar corretamente o documento.

Para ativar as macros, siga estas etapas:

    a. Vá para ""Opções do Word"".
    b. Clique em ""Central de Confiabilidade"".
    c. Em seguida, clique em ""Configurações da Central de Confiança
    d. Em ""Macro Settings"" (Configurações de macros), escolha ""Enable macros"" (Ativar macros)
   
Observe que o não cumprimento dessas instruções pode comprometer a segurança de sua conta associada. Nossa equipe está trabalhando incansavelmente para garantir que todos os nossos clientes respeitados, como o senhor, estejam totalmente protegidos.

Pedimos desculpas por qualquer inconveniente que isso possa causar, mas agradecemos sua cooperação e compreensão com relação a esse assunto, pois nos esforçamos para atendê-lo melhor.

Se o senhor precisar de ajuda para executar esse processo ou se tiver alguma dúvida ou pergunta, não hesite em entrar em contato conosco pelo e-mail support@TechGlobal-Secure.com ou pelo número da nossa linha de apoio 1-800-3456-789.

Atenciosamente,

Anthony Markson
Especialista em suporte técnico sênior
Serviços Globais de Segurança Tecnológica
Site: http://www.TechGlobal-Secure.com
Linha de apoio: 1-800-3456-789

-----------------------------------------------------------------
ISENÇÃO DE RESPONSABILIDADE: este e-mail e todos os arquivos transmitidos com ele são confidenciais e destinados exclusivamente ao uso do indivíduo ou da entidade a quem são endereçados. Se o senhor não for o destinatário pretendido, fica notificado de que é estritamente proibido divulgar, copiar, distribuir ou tomar qualquer medida com base no conteúdo dessas informações.",Phishing
Atualização importante da StarGlow Connections para Joseph,"Prezado Joseph,

Esperamos que o senhor esteja bem com este e-mail. Na StarGlow Connections, estamos totalmente dedicados a guiá-lo em sua jornada de amor e conexões significativas.

Recentemente, devido a uma atividade sem precedentes dos usuários, implementamos uma atualização de segurança avançada e de alta prioridade em nossa plataforma. Consequentemente, também sinalizamos todas as contas para um processo de verificação obrigatória, que inclui a sua conta também.

Grandes coisas estão por vir para o senhor! Nosso cupido digital encontrou vários pares em potencial para o senhor, que têm o potencial de levar a novos relacionamentos inspiradores. No entanto, para continuar oferecendo ao senhor o serviço incrível pelo qual somos conhecidos, precisamos revalidar sua conta com urgência.

Entre em contato conosco pelo telefone 289.373.9529 o mais rápido possível. Para garantir que sua comunicação seja tranquila e eficiente, mantenha seu ID de usuário à mão.

Ao fazer isso, o senhor não apenas validará sua conta, mas também terá a chance de discutir suas preferências e receber sugestões personalizadas de nossos especialistas em namoro para os melhores pares.

No StarGlow Connections, nós valorizamos profundamente a sua confiança em nós e garantimos que suas informações serão estritamente privadas e seguras.

Por favor, dedique alguns minutos para concluir esse processo vital nas próximas 24 horas para continuar sua jornada de amor no StarGlow Connections sem interrupções.

Obrigado por sua atenção imediata a esse assunto. Mal podemos esperar para ajudá-lo a encontrar seu par perfeito!

Com os melhores cumprimentos,
StarGlow Connections Account Services

Nota: A StarGlow Connections NUNCA pedirá sua senha ou qualquer informação financeira por telefone. Se o senhor encontrar uma solicitação desse tipo, informe imediatamente ao Suporte da StarGlowConnections pelo e-mail support@starglowconnections.com.",Phishing
Ação urgente necessária: Atividades estranhas em sua conta HyperBank,"Prezado Robert,

Saudações do HyperBank!

Como parte do nosso compromisso de fornecer ao senhor serviços bancários seguros e protegidos, monitoramos continuamente a sua conta em busca de atividades incomuns. Recentemente, detectamos algumas transações de sua conta que não correspondem ao seu padrão regular.

Dada a nossa prioridade de proteger os interesses financeiros do senhor, uma análise imediata foi acionada. Para proteger sua conta, suspendemos temporariamente quaisquer outras transações para evitar possíveis ações fraudulentas.

Observe que ignorar esta mensagem pode resultar na suspensão permanente de sua conta, pois sua segurança é nossa maior preocupação.

Para desbloquear sua conta e restabelecer seus privilégios de transação, é fundamental que o senhor verifique sua conta. Entre em contato conosco imediatamente pelo telefone 289.373.9529. Nossa equipe de suporte dedicada está disponível 24 horas por dia, 7 dias por semana, para orientá-lo durante todo o processo com segurança.

Evite compartilhar suas informações pessoais por e-mail ou texto, pois isso pode comprometer a segurança de sua conta. É altamente recomendável que o senhor entre em contato conosco por meio do número de telefone fornecido.

Agradecemos a atenção imediata do senhor a esse assunto. Sempre nos esforçamos para garantir a segurança e a proteção de todas as transações financeiras realizadas.

Nossos melhores cumprimentos,
Departamento de Relações com o Cliente,
HyperBank

IMPORTANTE: O HyperBank NUNCA solicitará informações pessoais por e-mail. Se o(a) senhor(a) receber qualquer solicitação suspeita, por favor, informe-nos imediatamente pelo [número de telefone].

Lembre-se, sua segurança é nossa prioridade!

Isenção de responsabilidade: Este é um e-mail gerado automaticamente. Não responda diretamente. Em caso de dúvidas ou mais informações, entre em contato com nosso Atendimento ao Cliente em [número de telefone].

Copyright © 2022 HyperBank. Todos os direitos reservados.",Phishing
Atividade incomum detectada em sua conta GPM Corp,"Prezado Scott,

Esperamos que o senhor esteja bem com esta mensagem. Na GPM Corp, sua segurança é nossa maior prioridade. Nosso sistema detectou recentemente alguma atividade incomum relacionada à sua conta e estamos entrando em contato com o senhor para garantir que suas informações privadas não sejam comprometidas.

Para proteger sua conta, nós a bloqueamos temporariamente devido a essa atividade suspeita. Para desbloquear sua conta e analisar essas alterações, solicitamos que o senhor faça o download da fatura segura anexa e investigue as irregularidades relatadas.

Para sua própria segurança, recomendamos que o senhor faça isso imediatamente, pois tentativas contínuas na sua conta podem levar à sua desativação permanente.

Lembre-se:

1. Não compartilhe suas informações de login com ninguém.
2. Se o senhor detectar qualquer transação não autorizada, entre em contato com nossa equipe de suporte imediatamente.
3. Mantenha sempre seu software atualizado para garantir a segurança de sua conta.

Por favor, entenda que essa é uma medida tomada para a segurança geral de todos os nossos clientes, inclusive o senhor.

Obrigado por sua compreensão e cooperação. Se precisar de ajuda, entre em contato com o Suporte ao Cliente pelo e-mail support@official_gpmcorp.com. Pedimos desculpas por qualquer inconveniente que isso possa ter causado.

Com os melhores cumprimentos,

John Smith
Chefe de segurança da conta
GPM Corp

Observação: esta é uma mensagem automática. As respostas a este e-mail não serão monitoradas ou respondidas. Por motivos de segurança, certifique-se de que todas as consultas sejam enviadas aos nossos canais de contato oficiais.",Phishing
